new play session: 01-01-0001 0:00:00
00:00:00-Level 2 - World tutorials
00:01:40.9843750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:41.6250000-CIRCLE {X:137,0623 Y:720,0637} SQUARE {X:1204,117 Y:167,797}
00:01:42-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:42.6406250-CIRCLE {X:137,0812 Y:720,0688} SQUARE {X:1203,893 Y:167,8476}
00:01:43.0156250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:43.6406250-CIRCLE {X:137,0054 Y:720,0753} SQUARE {X:1203,97 Y:167,8364}
00:01:44.0156250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:44.6562500-CIRCLE {X:137,083 Y:720,0795} SQUARE {X:1204,058 Y:167,8165}
00:01:45.0156250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:45.6562500-CIRCLE {X:137,0135 Y:720,0838} SQUARE {X:1203,686 Y:167,7773}
00:01:46.0312500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:46.6718750-CIRCLE {X:137,1356 Y:720,0799} SQUARE {X:1204,712 Y:167,6322}
00:01:47.0468750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:47.6718750-CIRCLE {X:137,0805 Y:720,0694} SQUARE {X:1204,329 Y:167,7499}
00:01:48.0468750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:48.6875000-CIRCLE {X:137,0632 Y:720,0829} SQUARE {X:1203,773 Y:167,7988}
00:01:49.0625000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:49.7031250-CIRCLE {X:137,0296 Y:720,0749} SQUARE {X:1203,941 Y:167,8583}
00:01:50.0781250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:50.7187500-CIRCLE {X:137,0693 Y:720,0852} SQUARE {X:1203,835 Y:167,8285}
00:01:51.0937500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:51.7187500-CIRCLE {X:137,0663 Y:720,0843} SQUARE {X:1204,137 Y:167,7857}
00:01:52.0937500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:52.7343750-CIRCLE {X:137,0409 Y:720,0674} SQUARE {X:1203,745 Y:167,8001}
00:01:53.1093750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:53.7500000-CIRCLE {X:137,0519 Y:720,0693} SQUARE {X:1204,337 Y:167,748}
00:01:54.1250000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:54.7500000-CIRCLE {X:137,0657 Y:720,064} SQUARE {X:1203,766 Y:167,8085}
00:01:55.1250000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:55.7656250-CIRCLE {X:137,0599 Y:720,0777} SQUARE {X:1203,766 Y:167,8179}
00:01:56.1406250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:56.7812500-CIRCLE {X:137,0663 Y:720,0853} SQUARE {X:1204,05 Y:167,8223}
00:01:57.1562500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:57.7812500-CIRCLE {X:137,0779 Y:720,0719} SQUARE {X:1203,992 Y:167,8194}
00:01:58.1562500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:58.7968750-CIRCLE {X:137,0466 Y:720,0868} SQUARE {X:1203,922 Y:167,8289}
00:01:59.1718750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:01:59.8125000-CIRCLE {X:137,046 Y:720,082} SQUARE {X:1203,915 Y:167,8709}
00:02:00.1875000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:00.8281250-CIRCLE {X:137,0828 Y:720,0839} SQUARE {X:1203,906 Y:167,8578}
00:02:01.1875000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:01.8281250-CIRCLE {X:137,0686 Y:720,0655} SQUARE {X:1203,896 Y:167,8217}
00:02:02.2031250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:02.8437500-CIRCLE {X:137,0489 Y:720,1223} SQUARE {X:1203,897 Y:167,8403}
00:02:03.2187500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:03.8593750-CIRCLE {X:137,0822 Y:720,0816} SQUARE {X:1203,953 Y:167,863}
00:02:04.2343750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:04.8593750-CIRCLE {X:137,094 Y:720,08} SQUARE {X:1203,894 Y:167,8568}
00:02:05.2343750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:05.8750000-CIRCLE {X:137,0706 Y:720,0945} SQUARE {X:1204,075 Y:167,8087}
00:02:06.2500000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:06.8906250-CIRCLE {X:137,073 Y:720,0648} SQUARE {X:1204,113 Y:167,7975}
00:02:07.2656250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:07.8906250-CIRCLE {X:137,0931 Y:720,0732} SQUARE {X:1203,949 Y:167,8506}
00:02:08.2656250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:08.9062500-CIRCLE {X:137,05 Y:720,0725} SQUARE {X:1203,943 Y:167,8489}
00:02:09.2812500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:09.9218750-CIRCLE {X:137,0979 Y:720,0783} SQUARE {X:1203,865 Y:167,8218}
00:02:10.2968750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:10.9375000-CIRCLE {X:137,048 Y:720,0947} SQUARE {X:1203,927 Y:167,885}
00:02:11.2968750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:11.9375000-CIRCLE {X:137,0531 Y:720,0941} SQUARE {X:1204,114 Y:167,7887}
00:02:12.3125000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:12.9531250-CIRCLE {X:137,028 Y:720,0943} SQUARE {X:1204,092 Y:167,8187}
00:02:13.3281250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:13.9687500-CIRCLE {X:137,1063 Y:720,0811} SQUARE {X:1204,054 Y:167,8079}
00:02:14.3437500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:14.9687500-CIRCLE {X:137,0696 Y:720,0844} SQUARE {X:1204,179 Y:167,7821}
00:02:15.3437500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:15.9843750-CIRCLE {X:137,089 Y:720,0833} SQUARE {X:1203,824 Y:167,8178}
00:02:16.3593750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:17-CIRCLE {X:137,0595 Y:720,0822} SQUARE {X:1204,021 Y:167,8591}
00:02:17.3750000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:18-CIRCLE {X:137,0651 Y:720,0959} SQUARE {X:1203,795 Y:167,7971}
00:02:18.3750000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:19.0156250-CIRCLE {X:137,0569 Y:720,0699} SQUARE {X:1204,118 Y:167,8044}
00:02:19.3906250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:20.0312500-CIRCLE {X:137,0922 Y:720,0698} SQUARE {X:1204,241 Y:167,7728}
00:02:20.4062500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:21.0468750-CIRCLE {X:137,1035 Y:720,0757} SQUARE {X:1204,011 Y:167,8331}
00:02:21.4062500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:22.0468750-CIRCLE {X:137,0576 Y:720,0771} SQUARE {X:1204,636 Y:167,6669}
00:02:22.4218750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:23.0625000-CIRCLE {X:137,0623 Y:720,0754} SQUARE {X:1204,079 Y:167,8545}
00:02:23.4375000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:24.0781250-CIRCLE {X:137,0478 Y:720,0816} SQUARE {X:1203,612 Y:167,761}
00:02:24.4531250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:25.0781250-CIRCLE {X:137,07 Y:720,0671} SQUARE {X:1203,464 Y:167,708}
00:02:25.4531250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:26.0937500-CIRCLE {X:137,0496 Y:720,0803} SQUARE {X:1204,085 Y:167,7992}
00:02:26.4687500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:27.1093750-CIRCLE {X:137,0928 Y:720,0638} SQUARE {X:1204,489 Y:167,7128}
00:02:27.4843750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:28.1093750-CIRCLE {X:137,0771 Y:720,0825} SQUARE {X:1204,308 Y:167,7568}
00:02:28.4843750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:29.1250000-CIRCLE {X:137,0601 Y:720,0845} SQUARE {X:1203,889 Y:167,8579}
00:02:29.5000000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:30.1406250-CIRCLE {X:137,0595 Y:720,0714} SQUARE {X:1204,1 Y:167,8169}
00:02:30.5156250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:31.1406250-CIRCLE {X:137,0795 Y:720,0867} SQUARE {X:1203,98 Y:167,8351}
00:02:31.5156250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:32.1562500-CIRCLE {X:137,0882 Y:720,0795} SQUARE {X:1203,895 Y:167,8377}
00:02:32.5312500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:33.1718750-CIRCLE {X:137,0817 Y:720,085} SQUARE {X:1203,967 Y:167,8524}
00:02:33.5468750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:34.1875000-CIRCLE {X:137,0467 Y:720,0912} SQUARE {X:1204,102 Y:167,8126}
00:02:34.5468750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:35.1875000-CIRCLE {X:137,0484 Y:720,0864} SQUARE {X:1204,567 Y:167,705}
00:02:35.5625000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:36.2031250-CIRCLE {X:137,0605 Y:720,0786} SQUARE {X:1204,235 Y:167,7941}
00:02:36.5781250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:37.2187500-CIRCLE {X:137,0429 Y:720,0728} SQUARE {X:1204,187 Y:167,8185}
00:02:37.5937500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:38.2187500-CIRCLE {X:137,0459 Y:720,074} SQUARE {X:1204,412 Y:167,7345}
00:02:38.5937500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:39.2343750-CIRCLE {X:137,0669 Y:720,0707} SQUARE {X:1203,902 Y:167,8272}
00:02:39.6093750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:40.2500000-CIRCLE {X:137,0435 Y:720,0886} SQUARE {X:1203,681 Y:167,7679}
00:02:40.6250000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:41.2500000-CIRCLE {X:137,0741 Y:720,0815} SQUARE {X:1203,724 Y:167,7648}
00:02:41.6250000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:42.2656250-CIRCLE {X:137,0518 Y:720,0641} SQUARE {X:1204,081 Y:167,8464}
00:02:42.6406250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:43.2812500-CIRCLE {X:137,0643 Y:720,084} SQUARE {X:1204,381 Y:167,7586}
00:02:43.6562500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:44.2812500-CIRCLE {X:137,0702 Y:720,082} SQUARE {X:1204,516 Y:167,6992}
00:02:44.6562500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:45.2968750-CIRCLE {X:137,0658 Y:720,066} SQUARE {X:1203,851 Y:167,8132}
00:02:45.6718750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:46.3125000-CIRCLE {X:137,0649 Y:720,0887} SQUARE {X:1203,829 Y:167,7941}
00:02:46.6875000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:47.3125000-CIRCLE {X:137,0726 Y:720,1025} SQUARE {X:1204,302 Y:167,7657}
00:02:47.6875000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:48.3281250-CIRCLE {X:137,0864 Y:720,0841} SQUARE {X:1204,154 Y:167,8162}
00:02:48.7031250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:49.3281250-CIRCLE {X:137,0323 Y:720,0753} SQUARE {X:1203,914 Y:167,8217}
00:02:49.7031250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:50.3437500-CIRCLE {X:137,0679 Y:720,1228} SQUARE {X:1204,25 Y:167,7809}
00:02:50.7187500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:51.3593750-CIRCLE {X:137,0617 Y:720,081} SQUARE {X:1204,339 Y:167,7685}
00:02:51.7187500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:52.3593750-CIRCLE {X:137,0535 Y:720,0676} SQUARE {X:1203,79 Y:167,78}
00:02:52.7343750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:53.3750000-CIRCLE {X:137,0605 Y:720,0963} SQUARE {X:1204,031 Y:167,8613}
00:02:53.7500000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:54.3906250-CIRCLE {X:137,0434 Y:720,084} SQUARE {X:1204,1 Y:167,8427}
00:02:54.7500000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:55.3906250-CIRCLE {X:137,0448 Y:720,0827} SQUARE {X:1204,23 Y:167,7971}
00:02:55.7656250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:56.4062500-CIRCLE {X:137,0714 Y:720,0849} SQUARE {X:1204,075 Y:167,8193}
00:02:56.7812500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:57.4218750-CIRCLE {X:137,0502 Y:720,0728} SQUARE {X:1204,07 Y:167,8182}
00:02:57.7812500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:58.4218750-CIRCLE {X:137,0779 Y:720,1019} SQUARE {X:1204,013 Y:167,8283}
00:02:58.7968750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:02:59.4375000-CIRCLE {X:137,05 Y:720,0788} SQUARE {X:1204,105 Y:167,8211}
00:02:59.8125000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:00.4531250-CIRCLE {X:137,0626 Y:720,0948} SQUARE {X:1204,07 Y:167,8507}
00:03:00.8125000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:01.4531250-CIRCLE {X:137,071 Y:720,0782} SQUARE {X:1203,863 Y:167,8008}
00:03:01.8281250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:02.4687500-CIRCLE {X:137,0679 Y:720,0857} SQUARE {X:1203,958 Y:167,8582}
00:03:02.8437500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:03.4843750-CIRCLE {X:137,0493 Y:720,105} SQUARE {X:1203,945 Y:167,8479}
00:03:03.8593750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:04.4843750-CIRCLE {X:137,059 Y:720,0844} SQUARE {X:1204,094 Y:167,8424}
00:03:04.8593750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:05.5000000-CIRCLE {X:137,0867 Y:720,0911} SQUARE {X:1204,027 Y:167,8313}
00:03:05.8750000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:06.5156250-CIRCLE {X:137,0439 Y:720,1207} SQUARE {X:1203,971 Y:167,8245}
00:03:06.8906250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:07.5156250-CIRCLE {X:137,0142 Y:720,0654} SQUARE {X:1204,035 Y:167,8327}
00:03:07.8906250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:08.5312500-CIRCLE {X:137,0905 Y:720,0844} SQUARE {X:1204,189 Y:167,8446}
00:03:08.9062500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:09.5468750-CIRCLE {X:137,0631 Y:720,0839} SQUARE {X:1203,805 Y:167,7833}
00:03:09.9218750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:10.5625000-CIRCLE {X:137,0396 Y:720,0701} SQUARE {X:1204,031 Y:167,8529}
00:03:10.9218750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:11.5625000-CIRCLE {X:137,0708 Y:720,085} SQUARE {X:1204,027 Y:167,8298}
00:03:11.9375000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:12.5781250-CIRCLE {X:137,052 Y:720,0801} SQUARE {X:1204,126 Y:167,8149}
00:03:12.9531250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:13.5937500-CIRCLE {X:137,0803 Y:720,0823} SQUARE {X:1203,994 Y:167,8407}
00:03:13.9687500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:14.5937500-CIRCLE {X:137,0867 Y:720,0797} SQUARE {X:1204 Y:167,8472}
00:03:14.9687500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:15.6093750-CIRCLE {X:137,0629 Y:720,0964} SQUARE {X:1203,926 Y:167,8323}
00:03:15.9843750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:16.6250000-CIRCLE {X:137,0776 Y:720,07} SQUARE {X:1204,054 Y:167,8375}
00:03:17-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:17.6250000-CIRCLE {X:137,0135 Y:720,0977} SQUARE {X:1204,09 Y:167,8261}
00:03:18-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:18.6406250-CIRCLE {X:137,0793 Y:720,0632} SQUARE {X:1204,133 Y:167,8072}
00:03:19.0156250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:19.6562500-CIRCLE {X:137,0793 Y:720,079} SQUARE {X:1204,142 Y:167,8136}
00:03:20.0312500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:20.6562500-CIRCLE {X:137,0699 Y:720,0721} SQUARE {X:1204,178 Y:167,7891}
00:03:21.0312500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:21.6718750-CIRCLE {X:137,0811 Y:720,0776} SQUARE {X:1204,385 Y:167,7456}
00:03:22.0468750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:22.6875000-CIRCLE {X:137,0748 Y:720,0733} SQUARE {X:1204,231 Y:167,791}
00:03:23.0625000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:23.7031250-CIRCLE {X:137,0817 Y:720,0868} SQUARE {X:1203,752 Y:167,7921}
00:03:24.0625000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:24.7031250-CIRCLE {X:137,0469 Y:720,0947} SQUARE {X:1204,115 Y:167,8372}
00:03:25.0781250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:25.7187500-CIRCLE {X:137,0569 Y:720,0802} SQUARE {X:1204,16 Y:167,795}
00:03:26.0937500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:26.7343750-CIRCLE {X:137,0444 Y:720,064} SQUARE {X:1203,962 Y:167,8521}
00:03:27.1093750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:27.7343750-CIRCLE {X:137,0467 Y:720,1215} SQUARE {X:1203,941 Y:167,8288}
00:03:28.1093750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:28.7500000-CIRCLE {X:137,0645 Y:720,0809} SQUARE {X:1204,043 Y:167,8408}
00:03:29.1250000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:29.7656250-CIRCLE {X:137,0978 Y:720,0837} SQUARE {X:1203,992 Y:167,8376}
00:03:30.1406250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:30.7656250-CIRCLE {X:137,0758 Y:720,0706} SQUARE {X:1204,056 Y:167,8418}
00:03:31.1406250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:31.7812500-CIRCLE {X:137,0827 Y:720,0876} SQUARE {X:1204,108 Y:167,8548}
00:03:32.1562500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:32.7968750-CIRCLE {X:137,0483 Y:720,0804} SQUARE {X:1204,303 Y:167,7762}
00:03:33.1718750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:33.7968750-CIRCLE {X:137,0783 Y:720,083} SQUARE {X:1204,292 Y:167,764}
00:03:34.1718750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:34.8125000-CIRCLE {X:137,0665 Y:720,0712} SQUARE {X:1204,016 Y:167,8493}
00:03:35.1875000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:35.8281250-CIRCLE {X:137,0705 Y:720,0714} SQUARE {X:1203,871 Y:167,7952}
00:03:36.2031250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:36.8281250-CIRCLE {X:137,0684 Y:720,1009} SQUARE {X:1204,096 Y:167,8394}
00:03:37.2031250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:37.8437500-CIRCLE {X:137,0822 Y:720,0638} SQUARE {X:1203,898 Y:167,8235}
00:03:38.2187500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:38.8593750-CIRCLE {X:137,0936 Y:720,0938} SQUARE {X:1203,85 Y:167,7862}
00:03:39.2343750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:39.8750000-CIRCLE {X:137,1091 Y:720,0686} SQUARE {X:1203,993 Y:167,864}
00:03:40.2343750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:40.8750000-CIRCLE {X:137,0681 Y:720,0663} SQUARE {X:1204,71 Y:167,674}
00:03:41.2500000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:41.8906250-CIRCLE {X:137,0531 Y:720,0725} SQUARE {X:1203,577 Y:167,7157}
00:03:42.2656250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:42.9062500-CIRCLE {X:137,059 Y:720,0943} SQUARE {X:1203,782 Y:167,7805}
00:03:43.2812500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:43.9062500-CIRCLE {X:137,0408 Y:720,0804} SQUARE {X:1204,005 Y:167,8251}
00:03:44.2812500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:44.9218750-CIRCLE {X:137,0763 Y:720,0713} SQUARE {X:1204,702 Y:167,6837}
00:03:45.2968750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:45.9375000-CIRCLE {X:137,0924 Y:720,0803} SQUARE {X:1204,585 Y:167,7038}
00:03:46.3125000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:46.9375000-CIRCLE {X:137,0665 Y:720,0786} SQUARE {X:1204,402 Y:167,7646}
00:03:47.3125000-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:47.9531250-CIRCLE {X:137,0731 Y:720,0789} SQUARE {X:1204,406 Y:167,7622}
00:03:48.3281250-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:48.9687500-CIRCLE {X:137,0667 Y:720,0641} SQUARE {X:1204,449 Y:167,7513}
00:03:49.3437500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:49.9687500-CIRCLE {X:137,08 Y:720,077} SQUARE {X:1203,758 Y:167,7461}
00:03:50.3437500-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
00:03:50.9843750-CIRCLE {X:137,0843 Y:720,0829} SQUARE {X:1204,157 Y:167,8157}
00:03:51.3593750-CIRCLE {X:1145,438 Y:719,9974} SQUARE {X:491,8973 Y:710,0025}
